window_start,node_id,source_file,node_role,layer,parent_mac,n_samples_present,n_samples_expected,rssi_dbm_mean,rssi_dbm_var,rssi_dbm_min,rssi_dbm_max,retry_count_delta,retry_count_reset_detected,tx_count_delta,tx_count_reset_detected,probes_count_delta,probes_count_reset_detected,window_label,window_phase_id
270,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
275,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
280,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
285,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
290,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
295,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
300,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
305,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
310,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
315,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
320,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
325,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
330,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
335,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
340,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
345,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
350,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
355,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
360,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
365,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,5,False,12,False,0,3
370,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
375,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
380,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
385,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,3
390,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
395,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
400,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
405,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,3
410,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
415,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
420,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
425,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
430,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
435,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,13,False,0,3
440,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,3
445,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
450,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,3
455,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
460,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
465,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,3
470,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
475,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,3
480,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_195228_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
5,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,4,False,0,0
10,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
15,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
20,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
25,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
30,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
35,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
40,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
45,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
50,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
55,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
60,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
65,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,5,False,12,False,0,0
70,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
75,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
80,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
85,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
90,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
95,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
100,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
105,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
110,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
115,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
120,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
125,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
130,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
135,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
140,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
145,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
150,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
155,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
160,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
165,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
170,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
175,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
180,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
185,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
190,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
195,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
200,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
205,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
210,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
215,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
220,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
225,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
230,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
235,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
240,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
245,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
250,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
255,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
260,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
265,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
270,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
275,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,13,False,0,0
280,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,10,False,0,0
285,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
290,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
295,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
300,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
305,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
310,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
315,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
320,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
325,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
330,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
335,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
340,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
345,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
350,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
355,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
360,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
365,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,5,False,12,False,0,3
370,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
375,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
380,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
385,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
390,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
395,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
400,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
405,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
410,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
415,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
420,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
425,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,3
430,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
435,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
440,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
445,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
450,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,3
455,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
460,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
465,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
470,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
475,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
480,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_200353_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,3
5,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
10,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
15,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
20,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
25,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
30,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
35,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
40,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
45,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
50,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
55,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,12,False,0,0
60,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,5,False,12,False,0,0
65,NODE_B0CBD8F33218,root_COM20_tree_none_r1_20260713_201601_telem.csv,root,1,00:00:00:00:00:00,5,5,0.0,0.0,0,0,0,False,0,False,11,False,0,0
